STATION,route_id,hour,crowd
LEXINGTON AV/53,M,22,0.0
LEXINGTON AV/53,M,23,0.0
LEXINGTON AV/53,R,0,0.0
LEXINGTON AV/53,R,1,0.0
LEXINGTON AV/53,R,2,0.0
LEXINGTON AV/53,R,3,0.0
LEXINGTON AV/53,R,4,0.0
LEXINGTON AV/53,R,5,0.0
LEXINGTON AV/53,R,6,0.0
LEXINGTON AV/53,R,7,0.0
LEXINGTON AV/53,R,8,0.0
LEXINGTON AV/53,R,9,0.0
LEXINGTON AV/53,R,10,0.0
LEXINGTON AV/53,R,11,0.0
LEXINGTON AV/53,R,12,0.0
LEXINGTON AV/53,R,13,0.0
LEXINGTON AV/53,R,14,0.0
LEXINGTON AV/53,R,15,0.0
LEXINGTON AV/53,R,16,0.0
LEXINGTON AV/53,R,17,0.0
LEXINGTON AV/53,R,18,0.0
LEXINGTON AV/53,R,19,0.0
LEXINGTON AV/53,R,20,0.0
LEXINGTON AV/53,R,21,0.0
LEXINGTON AV/53,R,22,0.0
LEXINGTON AV/53,R,23,0.0
LEXINGTON AV/63,B,0,0.0
LEXINGTON AV/63,B,1,0.0
LEXINGTON AV/63,B,2,0.0
LEXINGTON AV/63,B,3,0.0
LEXINGTON AV/63,B,4,0.0
LEXINGTON AV/63,B,5,0.0
LEXINGTON AV/63,B,6,0.0
LEXINGTON AV/63,B,7,0.0
LEXINGTON AV/63,B,8,0.0
LEXINGTON AV/63,B,9,0.0
LEXINGTON AV/63,B,10,0.0
LEXINGTON AV/63,B,11,0.0
LEXINGTON AV/63,B,12,0.0
LEXINGTON AV/63,B,13,0.0
LEXINGTON AV/63,B,14,0.0
LEXINGTON AV/63,B,15,0.0
LEXINGTON AV/63,B,16,0.0
LEXINGTON AV/63,B,17,0.0
LEXINGTON AV/63,B,18,0.0
LEXINGTON AV/63,B,19,0.0
LEXINGTON AV/63,B,20,0.0
LEXINGTON AV/63,B,21,0.0
LEXINGTON AV/63,B,22,0.0
LEXINGTON AV/63,B,23,0.0
LEXINGTON AV/63,F,0,0.0
LEXINGTON AV/63,F,1,0.0
LEXINGTON AV/63,F,2,0.0
LEXINGTON AV/63,F,3,0.0
LEXINGTON AV/63,F,4,0.0
LEXINGTON AV/63,F,5,0.0
LEXINGTON AV/63,F,6,0.0
LEXINGTON AV/63,F,7,0.0
LEXINGTON AV/63,F,8,0.0
LEXINGTON AV/63,F,9,0.0
LEXINGTON AV/63,F,10,0.0
LEXINGTON AV/63,F,11,0.0
LEXINGTON AV/63,F,12,0.0
LEXINGTON AV/63,F,13,0.0
LEXINGTON AV/63,F,14,0.0
LEXINGTON AV/63,F,15,0.0
LEXINGTON AV/63,F,16,0.0
LEXINGTON AV/63,F,17,0.0
LEXINGTON AV/63,F,18,0.0
LEXINGTON AV/63,F,19,0.0
LEXINGTON AV/63,F,20,0.0
LEXINGTON AV/63,F,21,0.0
LEXINGTON AV/63,F,22,0.0
LEXINGTON AV/63,F,23,0.0
LEXINGTON AV/63,N,0,0.0
LEXINGTON AV/63,N,1,0.0
LEXINGTON AV/63,N,2,0.0
LEXINGTON AV/63,N,3,0.0
LEXINGTON AV/63,N,4,0.0
LEXINGTON AV/63,N,5,0.0
LEXINGTON AV/63,N,6,0.0
LEXINGTON AV/63,N,7,0.0
LEXINGTON AV/63,N,8,0.0
LEXINGTON AV/63,N,9,0.0
LEXINGTON AV/63,N,10,0.0
LEXINGTON AV/63,N,11,0.0
LEXINGTON AV/63,N,12,0.0
LEXINGTON AV/63,N,13,0.0
LEXINGTON AV/63,N,14,0.0
LEXINGTON AV/63,N,15,0.0
LEXINGTON AV/63,N,16,0.0
LEXINGTON AV/63,N,17,0.0
LEXINGTON AV/63,N,18,0.0
LEXINGTON AV/63,N,19,0.0
LEXINGTON AV/63,N,20,0.0
LEXINGTON AV/63,N,21,0.0
LEXINGTON AV/63,N,22,0.0
LEXINGTON AV/63,N,23,0.0
LEXINGTON AV/63,Q,0,0.0
LEXINGTON AV/63,Q,1,0.0
LEXINGTON AV/63,Q,2,0.0
LEXINGTON AV/63,Q,3,0.0
LEXINGTON AV/63,Q,4,0.0
LEXINGTON AV/63,Q,5,0.0
LEXINGTON AV/63,Q,6,0.0
LEXINGTON AV/63,Q,7,0.0
LEXINGTON AV/63,Q,8,0.0
LEXINGTON AV/63,Q,9,0.0
LEXINGTON AV/63,Q,10,0.0
LEXINGTON AV/63,Q,11,0.0
LEXINGTON AV/63,Q,12,0.0
LEXINGTON AV/63,Q,13,0.0
LEXINGTON AV/63,Q,14,0.0
LEXINGTON AV/63,Q,15,0.0
LEXINGTON AV/63,Q,16,0.0
LEXINGTON AV/63,Q,17,0.0
LEXINGTON AV/63,Q,18,0.0
LEXINGTON AV/63,Q,19,0.0
LEXINGTON AV/63,Q,20,0.0
LEXINGTON AV/63,Q,21,0.0
LEXINGTON AV/63,Q,22,0.0
LEXINGTON AV/63,Q,23,0.0
LEXINGTON AV/63,R,0,0.0
LEXINGTON AV/63,R,1,0.0
LEXINGTON AV/63,R,2,0.0
LEXINGTON AV/63,R,3,0.0
LEXINGTON AV/63,R,4,0.0
LEXINGTON AV/63,R,5,0.0
LEXINGTON AV/63,R,6,0.0
LEXINGTON AV/63,R,7,0.0
LEXINGTON AV/63,R,8,0.0
LEXINGTON AV/63,R,9,0.0
LEXINGTON AV/63,R,10,0.0
LEXINGTON AV/63,R,11,0.0
LEXINGTON AV/63,R,12,0.0
LEXINGTON AV/63,R,13,0.0
LEXINGTON AV/63,R,14,0.0
LEXINGTON AV/63,R,15,0.0
LEXINGTON AV/63,R,16,0.0
LEXINGTON AV/63,R,17,0.0
LEXINGTON AV/63,R,18,0.0
LEXINGTON AV/63,R,19,0.0
LEXINGTON AV/63,R,20,0.0
LEXINGTON AV/63,R,21,0.0
LEXINGTON AV/63,R,22,0.0
LEXINGTON AV/63,R,23,0.0
LEXINGTON AV/63,W,0,0.0
LEXINGTON AV/63,W,1,0.0
LEXINGTON AV/63,W,2,0.0
LEXINGTON AV/63,W,3,0.0
LEXINGTON AV/63,W,4,0.0
LEXINGTON AV/63,W,5,0.0
LEXINGTON AV/63,W,6,0.0
LEXINGTON AV/63,W,7,0.0
LEXINGTON AV/63,W,8,0.0
LEXINGTON AV/63,W,9,0.0
LEXINGTON AV/63,W,10,0.0
LEXINGTON AV/63,W,11,0.0
LEXINGTON AV/63,W,12,0.0
LEXINGTON AV/63,W,13,0.0
LEXINGTON AV/63,W,14,0.0
LEXINGTON AV/63,W,15,0.0
LEXINGTON AV/63,W,16,0.0
LEXINGTON AV/63,W,17,0.0
LEXINGTON AV/63,W,18,0.0
LEXINGTON AV/63,W,19,0.0
LEXINGTON AV/63,W,20,0.0
LEXINGTON AV/63,W,21,0.0
LEXINGTON AV/63,W,22,0.0
LEXINGTON AV/63,W,23,0.0
LIBERTY AV,A,0,109.0
LIBERTY AV,A,1,109.0
LIBERTY AV,A,2,109.0
LIBERTY AV,A,3,14.0
LIBERTY AV,A,4,21.0
LIBERTY AV,A,5,36.0
LIBERTY AV,A,6,0.0
LIBERTY AV,A,7,127.0
LIBERTY AV,A,8,253.0
LIBERTY AV,A,9,380.0
LIBERTY AV,A,10,0.0
LIBERTY AV,A,11,0.0
LIBERTY AV,A,12,0.0
LIBERTY AV,A,13,0.0
LIBERTY AV,A,14,0.0
LIBERTY AV,A,15,0.0
LIBERTY AV,A,16,0.0
LIBERTY AV,A,17,0.0
LIBERTY AV,A,18,0.0
LIBERTY AV,A,19,0.0
LIBERTY AV,A,20,0.0
LIBERTY AV,A,21,0.0
LIBERTY AV,A,22,0.0
LIBERTY AV,A,23,0.0
LIBERTY AV,C,0,0.0
LIBERTY AV,C,1,0.0
LIBERTY AV,C,2,0.0
LIBERTY AV,C,3,0.0
LIBERTY AV,C,4,55.0
LIBERTY AV,C,5,110.0
LIBERTY AV,C,6,166.0
LIBERTY AV,C,7,221.0
LIBERTY AV,C,8,276.0
LIBERTY AV,C,9,331.0
LIBERTY AV,C,10,85.0
LIBERTY AV,C,11,15.0
LIBERTY AV,C,12,7.0
LIBERTY AV,C,13,10.0
LIBERTY AV,C,14,28.0
LIBERTY AV,C,15,8.0
LIBERTY AV,C,16,6.0
LIBERTY AV,C,17,6.0
LIBERTY AV,C,18,14.0
LIBERTY AV,C,19,2.0
LIBERTY AV,C,20,1.0
LIBERTY AV,C,21,0.0
LIBERTY AV,C,22,0.0
LIBERTY AV,C,23,0.0
LONGWOOD AV,6,0,0.0
LONGWOOD AV,6,1,0.0
LONGWOOD AV,6,2,0.0
LONGWOOD AV,6,3,3.0
LONGWOOD AV,6,4,7.0
LONGWOOD AV,6,5,6.0
LONGWOOD AV,6,6,17.0
LONGWOOD AV,6,7,28.0
LONGWOOD AV,6,8,40.0
LONGWOOD AV,6,9,51.0
LONGWOOD AV,6,10,5.0
LONGWOOD AV,6,11,1.0
LONGWOOD AV,6,12,1.0
LONGWOOD AV,6,13,2.0
LONGWOOD AV,6,14,8.0
LONGWOOD AV,6,15,6.0
LONGWOOD AV,6,16,3.0
LONGWOOD AV,6,17,1.0
LONGWOOD AV,6,18,2.0
LONGWOOD AV,6,19,1.0
LONGWOOD AV,6,20,1.0
LONGWOOD AV,6,21,1.0
LONGWOOD AV,6,22,1.0
LONGWOOD AV,6,23,1.0
LORIMER ST,J,0,1.0
LORIMER ST,J,1,1.0
LORIMER ST,J,2,1.0
LORIMER ST,J,3,2.0
LORIMER ST,J,4,23.0
LORIMER ST,J,5,80.0
LORIMER ST,J,6,134.0
LORIMER ST,J,7,187.0
LORIMER ST,J,8,240.0
LORIMER ST,J,9,294.0
LORIMER ST,J,10,61.0
LORIMER ST,J,11,9.0
LORIMER ST,J,12,11.0
LORIMER ST,J,13,13.0
LORIMER ST,J,14,44.0
LORIMER ST,J,15,99.0
LORIMER ST,J,16,29.0
LORIMER ST,J,17,9.0
LORIMER ST,J,18,84.0
LORIMER ST,J,19,20.0
LORIMER ST,J,20,8.0
LORIMER ST,J,21,7.0
LORIMER ST,J,22,4.0
LORIMER ST,J,23,1.0
LORIMER ST,M,0,1.0
LORIMER ST,M,1,0.0
LORIMER ST,M,2,0.0
LORIMER ST,M,3,0.0
LORIMER ST,M,4,98.0
LORIMER ST,M,5,196.0
LORIMER ST,M,6,294.0
LORIMER ST,M,7,391.0
LORIMER ST,M,8,489.0
LORIMER ST,M,9,587.0
LORIMER ST,M,10,44.0
LORIMER ST,M,11,14.0
LORIMER ST,M,12,9.0
LORIMER ST,M,13,7.0
LORIMER ST,M,14,18.0
LORIMER ST,M,15,33.0
LORIMER ST,M,16,10.0
LORIMER ST,M,17,6.0
LORIMER ST,M,18,8.0
LORIMER ST,M,19,5.0
LORIMER ST,M,20,4.0
LORIMER ST,M,21,2.0
LORIMER ST,M,22,2.0
LORIMER ST,M,23,1.0
MARBLE HILL-225,1,0,64.0
MARBLE HILL-225,1,1,3.0
MARBLE HILL-225,1,2,1.0
MARBLE HILL-225,1,3,10.0
MARBLE HILL-225,1,4,20.0
MARBLE HILL-225,1,5,15.0
MARBLE HILL-225,1,6,277.0
MARBLE HILL-225,1,7,539.0
MARBLE HILL-225,1,8,801.0
MARBLE HILL-225,1,9,1063.0
MARBLE HILL-225,1,10,127.0
MARBLE HILL-225,1,11,26.0
MARBLE HILL-225,1,12,41.0
MARBLE HILL-225,1,13,62.0
MARBLE HILL-225,1,14,231.0
MARBLE HILL-225,1,15,475.0
MARBLE HILL-225,1,16,295.0
MARBLE HILL-225,1,17,287.0
MARBLE HILL-225,1,18,268.0
MARBLE HILL-225,1,19,197.0
MARBLE HILL-225,1,20,77.0
MARBLE HILL-225,1,21,33.0
MARBLE HILL-225,1,22,27.0
MARBLE HILL-225,1,23,30.0
MARCY AV,J,0,1.0
MARCY AV,J,1,1.0
MARCY AV,J,2,1.0
MARCY AV,J,3,2.0
MARCY AV,J,4,21.0
MARCY AV,J,5,75.0
MARCY AV,J,6,128.0
MARCY AV,J,7,182.0
MARCY AV,J,8,236.0
MARCY AV,J,9,289.0
MARCY AV,J,10,56.0
MARCY AV,J,11,22.0
MARCY AV,J,12,14.0
MARCY AV,J,13,17.0
MARCY AV,J,14,32.0
MARCY AV,J,15,60.0
MARCY AV,J,16,16.0
MARCY AV,J,17,8.0
MARCY AV,J,18,49.0
MARCY AV,J,19,14.0
MARCY AV,J,20,9.0
MARCY AV,J,21,7.0
MARCY AV,J,22,4.0
MARCY AV,J,23,2.0
MARCY AV,M,0,1.0
MARCY AV,M,1,0.0
MARCY AV,M,2,0.0
MARCY AV,M,3,0.0
MARCY AV,M,4,110.0
MARCY AV,M,5,219.0
MARCY AV,M,6,328.0
MARCY AV,M,7,438.0
MARCY AV,M,8,548.0
MARCY AV,M,9,657.0
MARCY AV,M,10,46.0
MARCY AV,M,11,11.0
MARCY AV,M,12,9.0
MARCY AV,M,13,7.0
MARCY AV,M,14,10.0
MARCY AV,M,15,31.0
MARCY AV,M,16,9.0
MARCY AV,M,17,6.0
MARCY AV,M,18,9.0
MARCY AV,M,19,5.0
MARCY AV,M,20,5.0
MARCY AV,M,21,3.0
MARCY AV,M,22,2.0
MARCY AV,M,23,1.0
MARCY AV,Z,0,0.0
MARCY AV,Z,1,0.0
MARCY AV,Z,2,0.0
MARCY AV,Z,3,0.0
MARCY AV,Z,4,0.0
MARCY AV,Z,5,0.0
MARCY AV,Z,6,0.0
MARCY AV,Z,7,0.0
MARCY AV,Z,8,0.0
MARCY AV,Z,9,0.0
MARCY AV,Z,10,0.0
MARCY AV,Z,11,0.0
MARCY AV,Z,12,0.0
MARCY AV,Z,13,0.0
MARCY AV,Z,14,0.0
MARCY AV,Z,15,0.0
MARCY AV,Z,16,0.0
MARCY AV,Z,17,0.0
MARCY AV,Z,18,0.0
MARCY AV,Z,19,0.0
MARCY AV,Z,20,0.0
MARCY AV,Z,21,0.0
MARCY AV,Z,22,0.0
MARCY AV,Z,23,0.0
METROPOLITAN AV,F,0,0.0
METROPOLITAN AV,F,1,0.0
METROPOLITAN AV,F,2,0.0
METROPOLITAN AV,F,3,0.0
METROPOLITAN AV,F,4,0.0
METROPOLITAN AV,F,5,0.0
METROPOLITAN AV,F,6,0.0
METROPOLITAN AV,F,7,0.0
METROPOLITAN AV,F,8,0.0
METROPOLITAN AV,F,9,0.0
METROPOLITAN AV,F,10,0.0
METROPOLITAN AV,F,11,0.0
METROPOLITAN AV,F,12,0.0
METROPOLITAN AV,F,13,0.0
METROPOLITAN AV,F,14,0.0
METROPOLITAN AV,F,15,0.0
METROPOLITAN AV,F,16,0.0
METROPOLITAN AV,F,17,0.0
METROPOLITAN AV,F,18,0.0
METROPOLITAN AV,F,19,0.0
METROPOLITAN AV,F,20,0.0
METROPOLITAN AV,F,21,0.0
METROPOLITAN AV,F,22,0.0
METROPOLITAN AV,F,23,0.0
METROPOLITAN AV,G,0,0.0
METROPOLITAN AV,G,1,0.0
METROPOLITAN AV,G,2,0.0
METROPOLITAN AV,G,3,0.0
METROPOLITAN AV,G,4,0.0
METROPOLITAN AV,G,5,0.0
METROPOLITAN AV,G,6,0.0
METROPOLITAN AV,G,7,0.0
METROPOLITAN AV,G,8,0.0
METROPOLITAN AV,G,9,0.0
METROPOLITAN AV,G,10,0.0
METROPOLITAN AV,G,11,0.0
METROPOLITAN AV,G,12,0.0
METROPOLITAN AV,G,13,0.0
METROPOLITAN AV,G,14,0.0
METROPOLITAN AV,G,15,0.0
METROPOLITAN AV,G,16,0.0
METROPOLITAN AV,G,17,0.0
METROPOLITAN AV,G,18,0.0
METROPOLITAN AV,G,19,0.0
METROPOLITAN AV,G,20,0.0
METROPOLITAN AV,G,21,0.0
METROPOLITAN AV,G,22,0.0
METROPOLITAN AV,G,23,0.0
METROPOLITAN AV,M,0,1.0
METROPOLITAN AV,M,1,0.0
METROPOLITAN AV,M,2,0.0
METROPOLITAN AV,M,3,0.0
METROPOLITAN AV,M,4,0.0
METROPOLITAN AV,M,5,0.0
METROPOLITAN AV,M,6,0.0
METROPOLITAN AV,M,7,0.0
METROPOLITAN AV,M,8,0.0
METROPOLITAN AV,M,9,0.0
METROPOLITAN AV,M,10,0.0
METROPOLITAN AV,M,11,0.0
METROPOLITAN AV,M,12,1.0
METROPOLITAN AV,M,13,1.0
METROPOLITAN AV,M,14,0.0
METROPOLITAN AV,M,15,0.0
METROPOLITAN AV,M,16,0.0
METROPOLITAN AV,M,17,0.0
METROPOLITAN AV,M,18,0.0
METROPOLITAN AV,M,19,0.0
METROPOLITAN AV,M,20,0.0
METROPOLITAN AV,M,21,0.0
METROPOLITAN AV,M,22,1.0
METROPOLITAN AV,M,23,0.0
METS-WILLETS PT,7,0,2.0
METS-WILLETS PT,7,1,1.0
METS-WILLETS PT,7,2,5.0
METS-WILLETS PT,7,3,46.0
METS-WILLETS PT,7,4,97.0
METS-WILLETS PT,7,5,169.0
METS-WILLETS PT,7,6,113.0
METS-WILLETS PT,7,7,56.0
METS-WILLETS PT,7,8,0.0
METS-WILLETS PT,7,9,196.0
METS-WILLETS PT,7,10,32.0
METS-WILLETS PT,7,11,12.0
METS-WILLETS PT,7,12,8.0
METS-WILLETS PT,7,13,11.0
METS-WILLETS PT,7,14,15.0
METS-WILLETS PT,7,15,21.0
METS-WILLETS PT,7,16,14.0
METS-WILLETS PT,7,17,28.0
METS-WILLETS PT,7,18,29.0
METS-WILLETS PT,7,19,24.0
METS-WILLETS PT,7,20,17.0
METS-WILLETS PT,7,21,11.0
METS-WILLETS PT,7,22,4.0
METS-WILLETS PT,7,23,2.0
METS-WILLETS PT,7X,0,1.0
METS-WILLETS PT,7X,1,1.0
METS-WILLETS PT,7X,2,0.0
METS-WILLETS PT,7X,3,6.0
METS-WILLETS PT,7X,4,12.0
METS-WILLETS PT,7X,5,18.0
METS-WILLETS PT,7X,6,24.0
METS-WILLETS PT,7X,7,31.0
METS-WILLETS PT,7X,8,37.0
METS-WILLETS PT,7X,9,43.0
METS-WILLETS PT,7X,10,49.0
METS-WILLETS PT,7X,11,5.0
METS-WILLETS PT,7X,12,4.0
METS-WILLETS PT,7X,13,15.0
METS-WILLETS PT,7X,14,76.0
METS-WILLETS PT,7X,15,138.0
METS-WILLETS PT,7X,16,199.0
METS-WILLETS PT,7X,17,260.0
METS-WILLETS PT,7X,18,322.0
METS-WILLETS PT,7X,19,383.0
METS-WILLETS PT,7X,20,89.0
METS-WILLETS PT,7X,21,18.0
METS-WILLETS PT,7X,22,7.0
METS-WILLETS PT,7X,23,12.0
MIDDLETOWN RD,6,0,0.0
MIDDLETOWN RD,6,1,0.0
MIDDLETOWN RD,6,2,0.0
MIDDLETOWN RD,6,3,0.0
MIDDLETOWN RD,6,4,7.0
MIDDLETOWN RD,6,5,18.0
MIDDLETOWN RD,6,6,18.0
MIDDLETOWN RD,6,7,18.0
MIDDLETOWN RD,6,8,18.0
MIDDLETOWN RD,6,9,18.0
MIDDLETOWN RD,6,10,0.0
MIDDLETOWN RD,6,11,0.0
MIDDLETOWN RD,6,12,0.0
MIDDLETOWN RD,6,13,0.0
MIDDLETOWN RD,6,14,2.0
MIDDLETOWN RD,6,15,1.0
MIDDLETOWN RD,6,16,2.0
MIDDLETOWN RD,6,17,0.0
MIDDLETOWN RD,6,18,0.0
MIDDLETOWN RD,6,19,0.0
MIDDLETOWN RD,6,20,0.0
MIDDLETOWN RD,6,21,0.0
MIDDLETOWN RD,6,22,0.0
MIDDLETOWN RD,6,23,0.0
MIDDLETOWN RD,6X,0,0.0
MIDDLETOWN RD,6X,1,0.0
MIDDLETOWN RD,6X,2,0.0
MIDDLETOWN RD,6X,3,1.0
MIDDLETOWN RD,6X,4,2.0
MIDDLETOWN RD,6X,5,2.0
MIDDLETOWN RD,6X,6,3.0
MIDDLETOWN RD,6X,7,4.0
MIDDLETOWN RD,6X,8,4.0
MIDDLETOWN RD,6X,9,5.0
MIDDLETOWN RD,6X,10,6.0
MIDDLETOWN RD,6X,11,2.0
MIDDLETOWN RD,6X,12,1.0
MIDDLETOWN RD,6X,13,0.0
MIDDLETOWN RD,6X,14,1.0
MIDDLETOWN RD,6X,15,0.0
MIDDLETOWN RD,6X,16,2.0
MIDDLETOWN RD,6X,17,0.0
MIDDLETOWN RD,6X,18,0.0
MIDDLETOWN RD,6X,19,0.0
MIDDLETOWN RD,6X,20,0.0
MIDDLETOWN RD,6X,21,0.0
MIDDLETOWN RD,6X,22,0.0
MIDDLETOWN RD,6X,23,0.0
MORISN AV/SNDVW,6,0,0.0
MORISN AV/SNDVW,6,1,0.0
MORISN AV/SNDVW,6,2,0.0
MORISN AV/SNDVW,6,3,3.0
MORISN AV/SNDVW,6,4,13.0
MORISN AV/SNDVW,6,5,4.0
MORISN AV/SNDVW,6,6,12.0
MORISN AV/SNDVW,6,7,20.0
MORISN AV/SNDVW,6,8,27.0
MORISN AV/SNDVW,6,9,35.0
MORISN AV/SNDVW,6,10,3.0
MORISN AV/SNDVW,6,11,2.0
MORISN AV/SNDVW,6,12,1.0
MORISN AV/SNDVW,6,13,2.0
MORISN AV/SNDVW,6,14,4.0
MORISN AV/SNDVW,6,15,4.0
MORISN AV/SNDVW,6,16,3.0
MORISN AV/SNDVW,6,17,1.0
MORISN AV/SNDVW,6,18,1.0
MORISN AV/SNDVW,6,19,1.0
MORISN AV/SNDVW,6,20,1.0
MORISN AV/SNDVW,6,21,1.0
MORISN AV/SNDVW,6,22,1.0
MORISN AV/SNDVW,6,23,1.0
MORISN AV/SNDVW,6X,0,6.0
MORISN AV/SNDVW,6X,1,6.0
MORISN AV/SNDVW,6X,2,6.0
MORISN AV/SNDVW,6X,3,6.0
MORISN AV/SNDVW,6X,4,6.0
MORISN AV/SNDVW,6X,5,6.0
MORISN AV/SNDVW,6X,6,6.0
MORISN AV/SNDVW,6X,7,6.0
MORISN AV/SNDVW,6X,8,6.0
MORISN AV/SNDVW,6X,9,6.0
MORISN AV/SNDVW,6X,10,6.0
MORISN AV/SNDVW,6X,11,6.0
MORISN AV/SNDVW,6X,12,6.0
MORISN AV/SNDVW,6X,13,6.0
MORISN AV/SNDVW,6X,14,6.0
MORISN AV/SNDVW,6X,15,6.0
MORISN AV/SNDVW,6X,16,6.0
MORISN AV/SNDVW,6X,17,6.0
MORISN AV/SNDVW,6X,18,6.0
MORISN AV/SNDVW,6X,19,6.0
MORISN AV/SNDVW,6X,20,6.0
MORISN AV/SNDVW,6X,21,6.0
MORISN AV/SNDVW,6X,22,6.0
MORISN AV/SNDVW,6X,23,6.0
MORRIS PARK,5,0,0.0
MORRIS PARK,5,1,0.0
MORRIS PARK,5,2,0.0
MORRIS PARK,5,3,2.0
MORRIS PARK,5,4,2.0
MORRIS PARK,5,5,2.0
MORRIS PARK,5,6,2.0
MORRIS PARK,5,7,2.0
MORRIS PARK,5,8,2.0
MORRIS PARK,5,9,2.0
MORRIS PARK,5,10,0.0
MORRIS PARK,5,11,0.0
MORRIS PARK,5,12,0.0
MORRIS PARK,5,13,0.0
MORRIS PARK,5,14,1.0
MORRIS PARK,5,15,1.0
MORRIS PARK,5,16,0.0
MORRIS PARK,5,17,0.0
MORRIS PARK,5,18,0.0
MORRIS PARK,5,19,0.0
MORRIS PARK,5,20,0.0
MORRIS PARK,5,21,0.0
MORRIS PARK,5,22,0.0
MORRIS PARK,5,23,0.0
MORRIS PARK,5X,0,0.0
MORRIS PARK,5X,1,0.0
MORRIS PARK,5X,2,0.0
MORRIS PARK,5X,3,0.0
MORRIS PARK,5X,4,0.0
MORRIS PARK,5X,5,0.0
MORRIS PARK,5X,6,0.0
MORRIS PARK,5X,7,0.0
MORRIS PARK,5X,8,0.0
MORRIS PARK,5X,9,0.0
MORRIS PARK,5X,10,0.0
MORRIS PARK,5X,11,0.0
MORRIS PARK,5X,12,0.0
MORRIS PARK,5X,13,0.0
MORRIS PARK,5X,14,0.0
MORRIS PARK,5X,15,0.0
MORRIS PARK,5X,16,0.0
MORRIS PARK,5X,17,0.0
MORRIS PARK,5X,18,0.0
MORRIS PARK,5X,19,0.0
MORRIS PARK,5X,20,0.0
MORRIS PARK,5X,21,0.0
MORRIS PARK,5X,22,0.0
MORRIS PARK,5X,23,0.0
MOSHOLU PKWY,4,0,0.0
MOSHOLU PKWY,4,1,0.0
MOSHOLU PKWY,4,2,0.0
MOSHOLU PKWY,4,3,0.0
MOSHOLU PKWY,4,4,1.0
MOSHOLU PKWY,4,5,0.0
MOSHOLU PKWY,4,6,0.0
MOSHOLU PKWY,4,7,0.0
MOSHOLU PKWY,4,8,0.0
MOSHOLU PKWY,4,9,0.0
MOSHOLU PKWY,4,10,0.0
MOSHOLU PKWY,4,11,0.0
MOSHOLU PKWY,4,12,0.0
MOSHOLU PKWY,4,13,0.0
MOSHOLU PKWY,4,14,0.0
MOSHOLU PKWY,4,15,0.0
MOSHOLU PKWY,4,16,0.0
MOSHOLU PKWY,4,17,0.0
MOSHOLU PKWY,4,18,0.0
MOSHOLU PKWY,4,19,0.0
MOSHOLU PKWY,4,20,1.0
MOSHOLU PKWY,4,21,0.0
MOSHOLU PKWY,4,22,0.0
MOSHOLU PKWY,4,23,0.0
MT EDEN AV,4,0,0.0
MT EDEN AV,4,1,0.0
MT EDEN AV,4,2,0.0
MT EDEN AV,4,3,10.0
MT EDEN AV,4,4,14.0
MT EDEN AV,4,5,0.0
MT EDEN AV,4,6,22.0
MT EDEN AV,4,7,45.0
MT EDEN AV,4,8,68.0
MT EDEN AV,4,9,90.0
MT EDEN AV,4,10,6.0
MT EDEN AV,4,11,5.0
MT EDEN AV,4,12,8.0
MT EDEN AV,4,13,7.0
MT EDEN AV,4,14,6.0
MT EDEN AV,4,15,10.0
MT EDEN AV,4,16,7.0
MT EDEN AV,4,17,4.0
MT EDEN AV,4,18,2.0
MT EDEN AV,4,19,2.0
MT EDEN AV,4,20,1.0
MT EDEN AV,4,21,1.0
MT EDEN AV,4,22,1.0
MT EDEN AV,4,23,0.0
MYRTLE AV,J,0,1.0
MYRTLE AV,J,1,1.0
MYRTLE AV,J,2,1.0
MYRTLE AV,J,3,2.0
MYRTLE AV,J,4,29.0
MYRTLE AV,J,5,58.0
MYRTLE AV,J,6,114.0
MYRTLE AV,J,7,170.0
MYRTLE AV,J,8,227.0
MYRTLE AV,J,9,283.0
MYRTLE AV,J,10,62.0
MYRTLE AV,J,11,24.0
MYRTLE AV,J,12,18.0
MYRTLE AV,J,13,17.0
MYRTLE AV,J,14,38.0
MYRTLE AV,J,15,53.0
MYRTLE AV,J,16,19.0
MYRTLE AV,J,17,8.0
MYRTLE AV,J,18,41.0
MYRTLE AV,J,19,7.0
MYRTLE AV,J,20,6.0
MYRTLE AV,J,21,4.0
MYRTLE AV,J,22,3.0
MYRTLE AV,J,23,2.0
MYRTLE AV,M,0,1.0
MYRTLE AV,M,1,0.0
MYRTLE AV,M,2,0.0
MYRTLE AV,M,3,0.0
MYRTLE AV,M,4,94.0
MYRTLE AV,M,5,189.0
MYRTLE AV,M,6,284.0
MYRTLE AV,M,7,378.0
MYRTLE AV,M,8,472.0
MYRTLE AV,M,9,567.0
MYRTLE AV,M,10,36.0
MYRTLE AV,M,11,11.0
MYRTLE AV,M,12,7.0
MYRTLE AV,M,13,6.0
MYRTLE AV,M,14,5.0
MYRTLE AV,M,15,25.0
MYRTLE AV,M,16,5.0
MYRTLE AV,M,17,4.0
MYRTLE AV,M,18,4.0
MYRTLE AV,M,19,4.0
MYRTLE AV,M,20,3.0
MYRTLE AV,M,21,2.0
MYRTLE AV,M,22,2.0
MYRTLE AV,M,23,1.0
MYRTLE AV,Z,0,0.0
MYRTLE AV,Z,1,0.0
MYRTLE AV,Z,2,0.0
MYRTLE AV,Z,3,0.0
MYRTLE AV,Z,4,0.0
MYRTLE AV,Z,5,0.0
