STATION,route_id,hour,direction_id,weekday,current_crowd,last_month_crowd,last_year_crowd
49 ST,N,22,1.0,1,9.0,6.0,43.0
49 ST,N,23,0.0,0,21.0,15.0,195.0
49 ST,N,23,0.0,1,22.0,14.0,143.0
49 ST,N,23,1.0,0,9.0,6.0,88.0
49 ST,N,23,1.0,1,10.0,5.0,54.0
49 ST,R,0,0.0,0,5.0,7.0,46.0
49 ST,R,0,0.0,1,30.0,22.0,225.0
49 ST,R,0,1.0,0,22.0,14.0,117.0
49 ST,R,0,1.0,1,133.0,72.0,443.0
49 ST,R,1,0.0,0,5.0,7.0,46.0
49 ST,R,1,0.0,1,30.0,22.0,225.0
49 ST,R,1,1.0,0,22.0,14.0,117.0
49 ST,R,1,1.0,1,133.0,72.0,443.0
49 ST,R,2,0.0,0,5.0,7.0,46.0
49 ST,R,2,0.0,1,30.0,22.0,225.0
49 ST,R,2,1.0,0,22.0,14.0,117.0
49 ST,R,2,1.0,1,133.0,72.0,443.0
49 ST,R,3,0.0,0,5.0,7.0,46.0
49 ST,R,3,0.0,1,30.0,22.0,225.0
49 ST,R,3,1.0,0,22.0,14.0,117.0
49 ST,R,3,1.0,1,133.0,72.0,443.0
49 ST,R,4,0.0,0,5.0,7.0,46.0
49 ST,R,4,0.0,1,30.0,22.0,225.0
49 ST,R,4,1.0,0,22.0,14.0,117.0
49 ST,R,4,1.0,1,133.0,72.0,443.0
49 ST,R,5,0.0,0,5.0,7.0,46.0
49 ST,R,5,0.0,1,30.0,22.0,225.0
49 ST,R,5,1.0,0,22.0,14.0,117.0
49 ST,R,5,1.0,1,133.0,72.0,443.0
49 ST,R,6,0.0,0,5.0,7.0,46.0
49 ST,R,6,0.0,1,30.0,22.0,225.0
49 ST,R,6,1.0,0,18.0,9.0,61.0
49 ST,R,6,1.0,1,61.0,33.0,260.0
49 ST,R,7,0.0,0,6.0,7.0,64.0
49 ST,R,7,0.0,1,26.0,20.0,191.0
49 ST,R,7,1.0,0,11.0,6.0,66.0
49 ST,R,7,1.0,1,69.0,39.0,303.0
49 ST,R,8,0.0,0,9.0,8.0,68.0
49 ST,R,8,0.0,1,33.0,15.0,222.0
49 ST,R,8,1.0,0,11.0,7.0,107.0
49 ST,R,8,1.0,1,67.0,36.0,297.0
49 ST,R,9,0.0,0,4.0,8.0,60.0
49 ST,R,9,0.0,1,50.0,15.0,270.0
49 ST,R,9,1.0,0,11.0,6.0,117.0
49 ST,R,9,1.0,1,52.0,26.0,261.0
49 ST,R,10,0.0,0,5.0,2.0,111.0
49 ST,R,10,0.0,1,34.0,12.0,386.0
49 ST,R,10,1.0,0,15.0,3.0,153.0
49 ST,R,10,1.0,1,51.0,25.0,275.0
49 ST,R,11,0.0,0,6.0,4.0,142.0
49 ST,R,11,0.0,1,90.0,64.0,425.0
49 ST,R,11,1.0,0,19.0,5.0,141.0
49 ST,R,11,1.0,1,67.0,62.0,277.0
49 ST,R,12,0.0,0,12.0,4.0,170.0
49 ST,R,12,0.0,1,43.0,21.0,458.0
49 ST,R,12,1.0,0,19.0,7.0,145.0
49 ST,R,12,1.0,1,37.0,21.0,246.0
49 ST,R,13,0.0,0,17.0,4.0,215.0
49 ST,R,13,0.0,1,64.0,28.0,424.0
49 ST,R,13,1.0,0,21.0,10.0,142.0
49 ST,R,13,1.0,1,33.0,18.0,170.0
49 ST,R,14,0.0,0,34.0,7.0,328.0
49 ST,R,14,0.0,1,74.0,43.0,325.0
49 ST,R,14,1.0,0,26.0,12.0,147.0
49 ST,R,14,1.0,1,47.0,55.0,191.0
49 ST,R,15,0.0,0,26.0,8.0,338.0
49 ST,R,15,0.0,1,86.0,56.0,378.0
49 ST,R,15,1.0,0,27.0,13.0,156.0
49 ST,R,15,1.0,1,42.0,24.0,177.0
49 ST,R,16,0.0,0,22.0,10.0,394.0
49 ST,R,16,0.0,1,64.0,35.0,310.0
49 ST,R,16,1.0,0,22.0,13.0,144.0
49 ST,R,16,1.0,1,36.0,19.0,142.0
49 ST,R,17,0.0,0,31.0,18.0,460.0
49 ST,R,17,0.0,1,67.0,35.0,296.0
49 ST,R,17,1.0,0,21.0,10.0,149.0
49 ST,R,17,1.0,1,34.0,20.0,111.0
49 ST,R,18,0.0,0,29.0,23.0,379.0
49 ST,R,18,0.0,1,71.0,38.0,314.0
49 ST,R,18,1.0,0,20.0,9.0,153.0
49 ST,R,18,1.0,1,31.0,18.0,103.0
49 ST,R,19,0.0,0,28.0,19.0,403.0
49 ST,R,19,0.0,1,69.0,37.0,330.0
49 ST,R,19,1.0,0,18.0,8.0,147.0
49 ST,R,19,1.0,1,29.0,18.0,114.0
49 ST,R,20,0.0,0,18.0,19.0,310.0
49 ST,R,20,0.0,1,48.0,32.0,284.0
49 ST,R,20,1.0,0,17.0,8.0,136.0
49 ST,R,20,1.0,1,25.0,13.0,110.0
49 ST,R,21,0.0,0,22.0,14.0,306.0
49 ST,R,21,0.0,1,29.0,18.0,200.0
49 ST,R,21,1.0,0,13.0,8.0,115.0
49 ST,R,21,1.0,1,18.0,8.0,90.0
49 ST,R,22,0.0,0,24.0,12.0,267.0
49 ST,R,22,0.0,1,21.0,12.0,151.0
49 ST,R,22,1.0,0,11.0,8.0,99.0
49 ST,R,22,1.0,1,12.0,6.0,63.0
49 ST,R,23,0.0,0,13.0,7.0,159.0
49 ST,R,23,0.0,1,19.0,10.0,146.0
49 ST,R,23,1.0,0,11.0,6.0,84.0
49 ST,R,23,1.0,1,12.0,3.0,47.0
49 ST,W,0,0.0,1,14.0,11.0,151.0
49 ST,W,0,1.0,1,19.0,6.0,24.0
49 ST,W,1,0.0,1,14.0,11.0,151.0
49 ST,W,1,1.0,1,19.0,6.0,24.0
49 ST,W,2,0.0,1,14.0,11.0,151.0
49 ST,W,2,1.0,1,19.0,6.0,24.0
49 ST,W,3,0.0,1,14.0,11.0,151.0
49 ST,W,3,1.0,1,19.0,6.0,24.0
49 ST,W,4,0.0,1,14.0,11.0,151.0
49 ST,W,4,1.0,1,19.0,6.0,24.0
49 ST,W,5,0.0,1,14.0,11.0,151.0
49 ST,W,5,1.0,1,19.0,6.0,24.0
49 ST,W,6,0.0,1,14.0,11.0,151.0
49 ST,W,6,1.0,1,19.0,6.0,24.0
49 ST,W,7,0.0,1,14.0,11.0,151.0
49 ST,W,7,1.0,1,10.0,5.0,56.0
49 ST,W,8,0.0,1,11.0,6.0,98.0
49 ST,W,8,1.0,1,12.0,7.0,63.0
49 ST,W,9,0.0,1,12.0,7.0,127.0
49 ST,W,9,1.0,1,6.0,3.0,96.0
49 ST,W,10,0.0,1,46.0,20.0,209.0
49 ST,W,10,1.0,1,18.0,8.0,182.0
49 ST,W,11,0.0,1,34.0,18.0,315.0
49 ST,W,11,1.0,1,29.0,24.0,184.0
49 ST,W,12,0.0,1,46.0,26.0,336.0
49 ST,W,12,1.0,1,16.0,8.0,156.0
49 ST,W,13,0.0,1,57.0,29.0,348.0
49 ST,W,13,1.0,1,24.0,11.0,140.0
49 ST,W,14,0.0,1,92.0,57.0,398.0
49 ST,W,14,1.0,1,31.0,31.0,123.0
49 ST,W,15,0.0,1,91.0,48.0,481.0
49 ST,W,15,1.0,1,30.0,15.0,112.0
49 ST,W,16,0.0,1,94.0,46.0,495.0
49 ST,W,16,1.0,1,29.0,14.0,93.0
49 ST,W,17,0.0,1,87.0,42.0,457.0
49 ST,W,17,1.0,1,27.0,13.0,67.0
49 ST,W,18,0.0,1,93.0,46.0,488.0
49 ST,W,18,1.0,1,29.0,13.0,66.0
49 ST,W,19,0.0,1,80.0,39.0,447.0
49 ST,W,19,1.0,1,25.0,12.0,59.0
49 ST,W,20,0.0,1,60.0,31.0,377.0
49 ST,W,20,1.0,1,21.0,11.0,64.0
49 ST,W,21,0.0,1,39.0,21.0,276.0
49 ST,W,21,1.0,1,12.0,7.0,46.0
49 ST,W,22,0.0,1,28.0,20.0,225.0
49 ST,W,22,1.0,1,12.0,7.0,46.0
49 ST,W,23,0.0,1,28.0,20.0,225.0
49 ST,W,23,1.0,1,12.0,7.0,46.0
4AV-9 ST,F,0,0.0,0,0.0,0.0,21.0
4AV-9 ST,F,0,0.0,1,0.0,0.0,8.0
4AV-9 ST,F,0,1.0,0,18.0,7.0,220.0
4AV-9 ST,F,0,1.0,1,17.0,8.0,188.0
4AV-9 ST,F,1,0.0,0,0.0,0.0,21.0
4AV-9 ST,F,1,0.0,1,24.0,10.0,81.0
4AV-9 ST,F,1,1.0,0,21.0,11.0,258.0
4AV-9 ST,F,1,1.0,1,11.0,9.0,190.0
4AV-9 ST,F,2,0.0,0,0.0,0.0,22.0
4AV-9 ST,F,2,0.0,1,47.0,19.0,154.0
4AV-9 ST,F,2,1.0,0,16.0,9.0,366.0
4AV-9 ST,F,2,1.0,1,14.0,8.0,233.0
4AV-9 ST,F,3,0.0,0,0.0,0.0,22.0
4AV-9 ST,F,3,0.0,1,71.0,29.0,226.0
4AV-9 ST,F,3,1.0,0,12.0,8.0,474.0
4AV-9 ST,F,3,1.0,1,17.0,7.0,275.0
4AV-9 ST,F,4,0.0,0,0.0,1.0,22.0
4AV-9 ST,F,4,0.0,1,94.0,39.0,299.0
4AV-9 ST,F,4,1.0,0,8.0,6.0,581.0
4AV-9 ST,F,4,1.0,1,21.0,6.0,317.0
4AV-9 ST,F,5,0.0,0,0.0,1.0,22.0
4AV-9 ST,F,5,0.0,1,118.0,49.0,372.0
4AV-9 ST,F,5,1.0,0,4.0,4.0,689.0
4AV-9 ST,F,5,1.0,1,24.0,5.0,359.0
4AV-9 ST,F,6,0.0,0,0.0,0.0,5.0
4AV-9 ST,F,6,0.0,1,73.0,36.0,278.0
4AV-9 ST,F,6,1.0,0,5.0,4.0,242.0
4AV-9 ST,F,6,1.0,1,41.0,31.0,266.0
4AV-9 ST,F,7,0.0,0,1.0,0.0,10.0
4AV-9 ST,F,7,0.0,1,54.0,26.0,223.0
4AV-9 ST,F,7,1.0,0,4.0,4.0,110.0
4AV-9 ST,F,7,1.0,1,15.0,9.0,179.0
4AV-9 ST,F,8,0.0,0,2.0,0.0,17.0
4AV-9 ST,F,8,0.0,1,47.0,21.0,216.0
4AV-9 ST,F,8,1.0,0,4.0,6.0,118.0
4AV-9 ST,F,8,1.0,1,17.0,8.0,262.0
4AV-9 ST,F,9,0.0,0,2.0,0.0,19.0
4AV-9 ST,F,9,0.0,1,35.0,21.0,212.0
4AV-9 ST,F,9,1.0,0,5.0,1.0,138.0
4AV-9 ST,F,9,1.0,1,10.0,6.0,308.0
4AV-9 ST,F,10,0.0,0,3.0,0.0,28.0
4AV-9 ST,F,10,0.0,1,22.0,10.0,172.0
4AV-9 ST,F,10,1.0,0,9.0,3.0,173.0
4AV-9 ST,F,10,1.0,1,14.0,8.0,326.0
4AV-9 ST,F,11,0.0,0,3.0,0.0,31.0
4AV-9 ST,F,11,0.0,1,73.0,51.0,161.0
4AV-9 ST,F,11,1.0,0,14.0,5.0,178.0
4AV-9 ST,F,11,1.0,1,35.0,22.0,312.0
4AV-9 ST,F,12,0.0,0,3.0,1.0,30.0
4AV-9 ST,F,12,0.0,1,21.0,10.0,113.0
4AV-9 ST,F,12,1.0,0,22.0,7.0,251.0
4AV-9 ST,F,12,1.0,1,69.0,51.0,353.0
4AV-9 ST,F,13,0.0,0,3.0,2.0,30.0
4AV-9 ST,F,13,0.0,1,26.0,13.0,95.0
4AV-9 ST,F,13,1.0,0,34.0,20.0,350.0
4AV-9 ST,F,13,1.0,1,67.0,31.0,410.0
4AV-9 ST,F,14,0.0,0,5.0,4.0,35.0
4AV-9 ST,F,14,0.0,1,29.0,18.0,69.0
4AV-9 ST,F,14,1.0,0,35.0,21.0,315.0
4AV-9 ST,F,14,1.0,1,129.0,82.0,339.0
4AV-9 ST,F,15,0.0,0,4.0,4.0,30.0
4AV-9 ST,F,15,0.0,1,28.0,18.0,52.0
4AV-9 ST,F,15,1.0,0,43.0,26.0,420.0
4AV-9 ST,F,15,1.0,1,139.0,87.0,367.0
4AV-9 ST,F,16,0.0,0,4.0,4.0,26.0
4AV-9 ST,F,16,0.0,1,19.0,16.0,42.0
4AV-9 ST,F,16,1.0,0,46.0,26.0,395.0
4AV-9 ST,F,16,1.0,1,118.0,56.0,342.0
4AV-9 ST,F,17,0.0,0,4.0,4.0,26.0
4AV-9 ST,F,17,0.0,1,20.0,15.0,37.0
4AV-9 ST,F,17,1.0,0,47.0,33.0,433.0
4AV-9 ST,F,17,1.0,1,115.0,53.0,353.0
4AV-9 ST,F,18,0.0,0,3.0,4.0,22.0
4AV-9 ST,F,18,0.0,1,17.0,14.0,34.0
4AV-9 ST,F,18,1.0,0,54.0,30.0,449.0
4AV-9 ST,F,18,1.0,1,130.0,60.0,364.0
4AV-9 ST,F,19,0.0,0,4.0,3.0,22.0
4AV-9 ST,F,19,0.0,1,14.0,9.0,28.0
4AV-9 ST,F,19,1.0,0,61.0,35.0,449.0
4AV-9 ST,F,19,1.0,1,106.0,52.0,329.0
4AV-9 ST,F,20,0.0,0,4.0,2.0,23.0
4AV-9 ST,F,20,0.0,1,11.0,7.0,28.0
4AV-9 ST,F,20,1.0,0,48.0,28.0,382.0
4AV-9 ST,F,20,1.0,1,79.0,48.0,312.0
4AV-9 ST,F,21,0.0,0,5.0,0.0,24.0
4AV-9 ST,F,21,0.0,1,5.0,6.0,18.0
4AV-9 ST,F,21,1.0,0,53.0,26.0,387.0
4AV-9 ST,F,21,1.0,1,46.0,27.0,222.0
4AV-9 ST,F,22,0.0,0,5.0,0.0,22.0
4AV-9 ST,F,22,0.0,1,3.0,2.0,13.0
4AV-9 ST,F,22,1.0,0,38.0,14.0,325.0
4AV-9 ST,F,22,1.0,1,21.0,12.0,179.0
4AV-9 ST,F,23,0.0,0,1.0,1.0,20.0
4AV-9 ST,F,23,0.0,1,0.0,0.0,10.0
4AV-9 ST,F,23,1.0,0,31.0,14.0,285.0
4AV-9 ST,F,23,1.0,1,14.0,9.0,149.0
4AV-9 ST,G,0,0.0,0,0.0,0.0,25.0
4AV-9 ST,G,0,0.0,1,0.0,0.0,10.0
4AV-9 ST,G,0,1.0,0,9.0,6.0,45.0
4AV-9 ST,G,0,1.0,1,7.0,0.0,15.0
4AV-9 ST,G,1,0.0,0,0.0,0.0,25.0
4AV-9 ST,G,1,0.0,1,1.0,0.0,29.0
4AV-9 ST,G,1,1.0,0,16.0,0.0,58.0
4AV-9 ST,G,1,1.0,1,2.0,0.0,12.0
4AV-9 ST,G,2,0.0,0,0.0,0.0,24.0
4AV-9 ST,G,2,0.0,1,3.0,0.0,47.0
4AV-9 ST,G,2,1.0,0,12.0,0.0,126.0
4AV-9 ST,G,2,1.0,1,16.0,6.0,110.0
4AV-9 ST,G,3,0.0,0,0.0,0.0,23.0
4AV-9 ST,G,3,0.0,1,4.0,0.0,66.0
4AV-9 ST,G,3,1.0,0,8.0,0.0,194.0
4AV-9 ST,G,3,1.0,1,30.0,12.0,208.0
4AV-9 ST,G,4,0.0,0,0.0,0.0,23.0
4AV-9 ST,G,4,0.0,1,5.0,0.0,84.0
4AV-9 ST,G,4,1.0,0,4.0,0.0,262.0
4AV-9 ST,G,4,1.0,1,44.0,18.0,307.0
4AV-9 ST,G,5,0.0,0,0.0,0.0,22.0
4AV-9 ST,G,5,0.0,1,7.0,1.0,103.0
4AV-9 ST,G,5,1.0,0,0.0,0.0,330.0
4AV-9 ST,G,5,1.0,1,58.0,24.0,405.0
4AV-9 ST,G,6,0.0,0,0.0,1.0,6.0
4AV-9 ST,G,6,0.0,1,4.0,3.0,56.0
4AV-9 ST,G,6,1.0,0,5.0,3.0,56.0
4AV-9 ST,G,6,1.0,1,27.0,25.0,306.0
4AV-9 ST,G,7,0.0,0,1.0,1.0,12.0
4AV-9 ST,G,7,0.0,1,4.0,3.0,86.0
4AV-9 ST,G,7,1.0,0,11.0,7.0,64.0
4AV-9 ST,G,7,1.0,1,18.0,12.0,294.0
4AV-9 ST,G,8,0.0,0,2.0,0.0,22.0
4AV-9 ST,G,8,0.0,1,4.0,3.0,102.0
4AV-9 ST,G,8,1.0,0,10.0,5.0,88.0
4AV-9 ST,G,8,1.0,1,18.0,6.0,351.0
4AV-9 ST,G,9,0.0,0,4.0,0.0,39.0
4AV-9 ST,G,9,0.0,1,4.0,2.0,94.0
4AV-9 ST,G,9,1.0,0,14.0,5.0,143.0
4AV-9 ST,G,9,1.0,1,9.0,3.0,415.0
4AV-9 ST,G,10,0.0,0,4.0,0.0,47.0
4AV-9 ST,G,10,0.0,1,17.0,12.0,80.0
4AV-9 ST,G,10,1.0,0,11.0,0.0,184.0
4AV-9 ST,G,10,1.0,1,21.0,7.0,526.0
4AV-9 ST,G,11,0.0,0,4.0,2.0,54.0
4AV-9 ST,G,11,0.0,1,5.0,10.0,67.0
4AV-9 ST,G,11,1.0,0,16.0,1.0,204.0
4AV-9 ST,G,11,1.0,1,48.0,19.0,467.0
4AV-9 ST,G,12,0.0,0,5.0,2.0,52.0
4AV-9 ST,G,12,0.0,1,7.0,4.0,62.0
4AV-9 ST,G,12,1.0,0,16.0,6.0,220.0
4AV-9 ST,G,12,1.0,1,31.0,10.0,383.0
4AV-9 ST,G,13,0.0,0,6.0,3.0,49.0
4AV-9 ST,G,13,0.0,1,9.0,5.0,53.0
4AV-9 ST,G,13,1.0,0,18.0,12.0,231.0
4AV-9 ST,G,13,1.0,1,44.0,21.0,287.0
4AV-9 ST,G,14,0.0,0,6.0,6.0,49.0
4AV-9 ST,G,14,0.0,1,17.0,10.0,50.0
4AV-9 ST,G,14,1.0,0,31.0,21.0,232.0
4AV-9 ST,G,14,1.0,1,91.0,54.0,159.0
4AV-9 ST,G,15,0.0,0,6.0,5.0,46.0
4AV-9 ST,G,15,0.0,1,13.0,9.0,49.0
4AV-9 ST,G,15,1.0,0,33.0,18.0,217.0
4AV-9 ST,G,15,1.0,1,60.0,37.0,163.0
4AV-9 ST,G,16,0.0,0,6.0,5.0,41.0
4AV-9 ST,G,16,0.0,1,12.0,8.0,43.0
4AV-9 ST,G,16,1.0,0,29.0,21.0,206.0
4AV-9 ST,G,16,1.0,1,54.0,31.0,158.0
4AV-9 ST,G,17,0.0,0,5.0,5.0,33.0
4AV-9 ST,G,17,0.0,1,14.0,9.0,53.0
4AV-9 ST,G,17,1.0,0,29.0,17.0,182.0
4AV-9 ST,G,17,1.0,1,58.0,28.0,162.0
4AV-9 ST,G,18,0.0,0,5.0,5.0,34.0
4AV-9 ST,G,18,0.0,1,11.0,7.0,46.0
4AV-9 ST,G,18,1.0,0,21.0,18.0,147.0
4AV-9 ST,G,18,1.0,1,60.0,28.0,175.0
4AV-9 ST,G,19,0.0,0,5.0,4.0,34.0
4AV-9 ST,G,19,0.0,1,10.0,6.0,40.0
4AV-9 ST,G,19,1.0,0,20.0,16.0,139.0
4AV-9 ST,G,19,1.0,1,45.0,23.0,99.0
4AV-9 ST,G,20,0.0,0,6.0,4.0,29.0
4AV-9 ST,G,20,0.0,1,7.0,5.0,33.0
4AV-9 ST,G,20,1.0,0,17.0,14.0,96.0
4AV-9 ST,G,20,1.0,1,39.0,20.0,116.0
4AV-9 ST,G,21,0.0,0,5.0,0.0,30.0
4AV-9 ST,G,21,0.0,1,3.0,4.0,22.0
4AV-9 ST,G,21,1.0,0,22.0,23.0,208.0
4AV-9 ST,G,21,1.0,1,19.0,12.0,54.0
4AV-9 ST,G,22,0.0,0,5.0,1.0,27.0
4AV-9 ST,G,22,0.0,1,3.0,1.0,19.0
4AV-9 ST,G,22,1.0,0,7.0,14.0,79.0
4AV-9 ST,G,22,1.0,1,4.0,6.0,24.0
4AV-9 ST,G,23,0.0,0,1.0,0.0,26.0
4AV-9 ST,G,23,0.0,1,0.0,0.0,17.0
4AV-9 ST,G,23,1.0,0,7.0,9.0,59.0
4AV-9 ST,G,23,1.0,1,6.0,5.0,32.0
5 AV/53 ST,E,0,0.0,0,19.0,8.0,269.0
5 AV/53 ST,E,0,0.0,1,16.0,7.0,245.0
5 AV/53 ST,E,0,1.0,0,3.0,2.0,26.0
5 AV/53 ST,E,0,1.0,1,3.0,2.0,34.0
5 AV/53 ST,E,1,0.0,0,18.0,9.0,287.0
5 AV/53 ST,E,1,0.0,1,9.0,7.0,246.0
5 AV/53 ST,E,1,1.0,0,1.0,0.0,35.0
5 AV/53 ST,E,1,1.0,1,0.0,2.0,47.0
5 AV/53 ST,E,2,0.0,0,18.0,10.0,304.0
5 AV/53 ST,E,2,0.0,1,19.0,11.0,229.0
5 AV/53 ST,E,2,1.0,0,7.0,4.0,68.0
5 AV/53 ST,E,2,1.0,1,30.0,21.0,110.0
5 AV/53 ST,E,3,0.0,0,18.0,10.0,322.0
5 AV/53 ST,E,3,0.0,1,28.0,16.0,212.0
5 AV/53 ST,E,3,1.0,0,12.0,8.0,101.0
5 AV/53 ST,E,3,1.0,1,60.0,39.0,173.0
5 AV/53 ST,E,4,0.0,0,17.0,11.0,339.0
5 AV/53 ST,E,4,0.0,1,38.0,20.0,195.0
5 AV/53 ST,E,4,1.0,0,18.0,11.0,133.0
5 AV/53 ST,E,4,1.0,1,91.0,57.0,236.0
5 AV/53 ST,E,5,0.0,0,17.0,12.0,356.0
5 AV/53 ST,E,5,0.0,1,47.0,25.0,178.0
5 AV/53 ST,E,5,1.0,0,23.0,15.0,166.0
5 AV/53 ST,E,5,1.0,1,121.0,76.0,299.0
5 AV/53 ST,E,6,0.0,0,12.0,12.0,38.0
5 AV/53 ST,E,6,0.0,1,32.0,17.0,69.0
5 AV/53 ST,E,6,1.0,0,26.0,14.0,77.0
5 AV/53 ST,E,6,1.0,1,24.0,14.0,85.0
5 AV/53 ST,E,7,0.0,0,7.0,8.0,67.0
5 AV/53 ST,E,7,0.0,1,18.0,11.0,46.0
5 AV/53 ST,E,7,1.0,0,20.0,14.0,84.0
5 AV/53 ST,E,7,1.0,1,12.0,9.0,54.0
5 AV/53 ST,E,8,0.0,0,7.0,3.0,85.0
5 AV/53 ST,E,8,0.0,1,13.0,8.0,51.0
5 AV/53 ST,E,8,1.0,0,17.0,13.0,101.0
5 AV/53 ST,E,8,1.0,1,10.0,6.0,46.0
5 AV/53 ST,E,9,0.0,0,12.0,4.0,142.0
5 AV/53 ST,E,9,0.0,1,19.0,9.0,76.0
5 AV/53 ST,E,9,1.0,0,19.0,12.0,112.0
5 AV/53 ST,E,9,1.0,1,12.0,6.0,66.0
5 AV/53 ST,E,10,0.0,0,8.0,4.0,154.0
5 AV/53 ST,E,10,0.0,1,25.0,11.0,82.0
5 AV/53 ST,E,10,1.0,0,16.0,7.0,115.0
5 AV/53 ST,E,10,1.0,1,15.0,6.0,81.0
5 AV/53 ST,E,11,0.0,0,14.0,7.0,183.0
5 AV/53 ST,E,11,0.0,1,26.0,12.0,90.0
5 AV/53 ST,E,11,1.0,0,14.0,8.0,103.0
5 AV/53 ST,E,11,1.0,1,16.0,8.0,98.0
5 AV/53 ST,E,12,0.0,0,22.0,11.0,243.0
5 AV/53 ST,E,12,0.0,1,42.0,22.0,127.0
5 AV/53 ST,E,12,1.0,0,16.0,10.0,97.0
5 AV/53 ST,E,12,1.0,1,21.0,13.0,115.0
5 AV/53 ST,E,13,0.0,0,24.0,13.0,212.0
5 AV/53 ST,E,13,0.0,1,54.0,26.0,192.0
5 AV/53 ST,E,13,1.0,0,19.0,10.0,103.0
5 AV/53 ST,E,13,1.0,1,29.0,15.0,124.0
5 AV/53 ST,E,14,0.0,0,35.0,17.0,264.0
5 AV/53 ST,E,14,0.0,1,81.0,41.0,233.0
5 AV/53 ST,E,14,1.0,0,21.0,12.0,95.0
5 AV/53 ST,E,14,1.0,1,50.0,27.0,116.0
5 AV/53 ST,E,15,0.0,0,36.0,18.0,284.0
5 AV/53 ST,E,15,0.0,1,73.0,36.0,304.0
5 AV/53 ST,E,15,1.0,0,22.0,17.0,98.0
5 AV/53 ST,E,15,1.0,1,41.0,20.0,104.0
5 AV/53 ST,E,16,0.0,0,45.0,22.0,324.0
5 AV/53 ST,E,16,0.0,1,66.0,30.0,308.0
5 AV/53 ST,E,16,1.0,0,23.0,14.0,103.0
5 AV/53 ST,E,16,1.0,1,35.0,17.0,84.0
5 AV/53 ST,E,17,0.0,0,42.0,21.0,333.0
5 AV/53 ST,E,17,0.0,1,55.0,24.0,334.0
5 AV/53 ST,E,17,1.0,0,16.0,8.0,83.0
5 AV/53 ST,E,17,1.0,1,33.0,17.0,75.0
5 AV/53 ST,E,18,0.0,0,44.0,21.0,329.0
5 AV/53 ST,E,18,0.0,1,56.0,26.0,419.0
5 AV/53 ST,E,18,1.0,0,11.0,8.0,75.0
5 AV/53 ST,E,18,1.0,1,32.0,16.0,73.0
5 AV/53 ST,E,19,0.0,0,40.0,18.0,321.0
5 AV/53 ST,E,19,0.0,1,43.0,20.0,380.0
5 AV/53 ST,E,19,1.0,0,13.0,8.0,77.0
5 AV/53 ST,E,19,1.0,1,24.0,12.0,58.0
5 AV/53 ST,E,20,0.0,0,41.0,20.0,302.0
5 AV/53 ST,E,20,0.0,1,32.0,17.0,319.0
5 AV/53 ST,E,20,1.0,0,11.0,6.0,70.0
5 AV/53 ST,E,20,1.0,1,16.0,8.0,39.0
5 AV/53 ST,E,21,0.0,0,32.0,15.0,268.0
5 AV/53 ST,E,21,0.0,1,27.0,14.0,302.0
5 AV/53 ST,E,21,1.0,0,7.0,4.0,56.0
5 AV/53 ST,E,21,1.0,1,13.0,7.0,42.0
5 AV/53 ST,E,22,0.0,0,29.0,16.0,264.0
5 AV/53 ST,E,22,0.0,1,24.0,14.0,300.0
5 AV/53 ST,E,22,1.0,0,6.0,4.0,45.0
5 AV/53 ST,E,22,1.0,1,8.0,4.0,39.0
5 AV/53 ST,E,23,0.0,0,28.0,12.0,264.0
5 AV/53 ST,E,23,0.0,1,19.0,11.0,252.0
5 AV/53 ST,E,23,1.0,0,5.0,4.0,34.0
5 AV/53 ST,E,23,1.0,1,6.0,4.0,36.0
5 AV/53 ST,M,0,0.0,1,616.0,349.0,380.0
5 AV/53 ST,M,0,1.0,1,44.0,26.0,181.0
5 AV/53 ST,M,1,0.0,1,616.0,349.0,380.0
5 AV/53 ST,M,1,1.0,1,44.0,26.0,181.0
5 AV/53 ST,M,2,0.0,1,616.0,349.0,380.0
5 AV/53 ST,M,2,1.0,1,44.0,26.0,181.0
5 AV/53 ST,M,3,0.0,1,616.0,349.0,380.0
5 AV/53 ST,M,3,1.0,1,44.0,26.0,181.0
5 AV/53 ST,M,4,0.0,1,616.0,349.0,380.0
5 AV/53 ST,M,4,1.0,1,44.0,26.0,181.0
5 AV/53 ST,M,5,0.0,1,616.0,349.0,380.0
5 AV/53 ST,M,5,1.0,1,44.0,26.0,181.0
5 AV/53 ST,M,6,0.0,1,127.0,78.0,496.0
5 AV/53 ST,M,6,1.0,1,36.0,20.0,203.0
5 AV/53 ST,M,7,0.0,1,132.0,85.0,606.0
5 AV/53 ST,M,7,1.0,1,59.0,28.0,301.0
5 AV/53 ST,M,8,0.0,1,99.0,60.0,486.0
5 AV/53 ST,M,8,1.0,1,52.0,21.0,283.0
5 AV/53 ST,M,9,0.0,1,43.0,28.0,408.0
5 AV/53 ST,M,9,1.0,1,52.0,24.0,329.0
5 AV/53 ST,M,10,0.0,1,40.0,33.0,558.0
5 AV/53 ST,M,10,1.0,1,43.0,18.0,339.0
5 AV/53 ST,M,11,0.0,1,83.0,49.0,414.0
5 AV/53 ST,M,11,1.0,1,50.0,32.0,313.0
5 AV/53 ST,M,12,0.0,1,51.0,27.0,412.0
5 AV/53 ST,M,12,1.0,1,38.0,24.0,280.0
5 AV/53 ST,M,13,0.0,1,52.0,30.0,330.0
5 AV/53 ST,M,13,1.0,1,40.0,23.0,199.0
